,C:\Users\jib746\Downloads\HS_data\Good3_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good3_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good3_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good3_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good3_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good3_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good3_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good3_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good3_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good3_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good3_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good3_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good3_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good3_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good3_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good3_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good3_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good3_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good3_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good3_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good3_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good3_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good3_filt.c3d,C:\Users\jib746\Downloads\HS_data\Good3_filt.c3d
598,302.78326,898.41083,454.37051,10.45882,8.03795,6.38638,39.2382,-208.82071,2.33806,-9.50461,-1.84234,0.00033,337.94281,-764.74615,-1135.677,10.35232,-11.90629,-7.76168,-16.17667,-0.48946,0.00095,53.4354,1188.44238,-315.41278
599,-517.45276,585.71191,-1961.98157,9.26742,7.35433,7.50084,-230.31833,-25.02133,75.51566,-8.4515,-1.73504,-0.00022,-237.23361,-347.03256,-889.42224,11.25301,-12.9973,-7.47048,-18.12589,-0.06619,-0.00366,-187.89757,696.39661,-187.54147
600,527.17841,514.01233,-924.56207,8.17107,6.23156,7.65486,-418.16876,-672.25427,12.4051,-7.63175,-1.64009,0.00063,387.22659,758.09552,1014.09229,12.22594,-14.43508,-7.71452,-20.33474,0.24341,0.00309,52.96929,-451.35275,-36.46829
601,1811.13477,-1436.9939,1679.98669,6.61263,5.39234,7.28887,-372.37097,662.51996,160.88451,-6.30945,-1.82418,-0.00057,1544.51782,-573.56128,827.00946,12.64829,-15.55488,-7.40244,-22.12013,0.50946,-0.00166,80.02277,80.36369,-121.93374
602,1033.50281,-2109.40918,776.82782,5.74401,5.09178,7.79225,501.7381,2038.9325,177.53116,-5.29008,-2.17632,0.00024,1271.3999,-1448.8999,-1285.50977,13.66769,-16.16878,-6.52528,-24.01361,0.92079,-0.00268,111.25771,426.44046,-200.90089
603,-492.47946,-208.48436,-2684.47949,5.76309,4.85861,9.05672,919.87927,866.14417,-25.49376,-5.02815,-1.98131,0.00026,-178.95393,-79.55879,-1350.15173,15.36648,-16.52964,-6.38546,-26.22191,1.14954,0.0049,992.47968,-782.13092,-162.44058
604,-444.62381,1349.08801,-1881.24304,5.74696,4.33412,8.96715,-57.65858,-907.51593,-69.1237,-4.76613,-1.2434,0.00019,-288.4826,1533.32471,-188.91817,16.79997,-17.17147,-6.71918,-28.18849,1.76091,-0.00311,730.14453,-2241.73804,311.82285
605,349.67874,1550.15698,1948.26562,5.44675,3.77267,7.82377,-843.23633,-1017.25452,35.3889,-4.17212,-0.79627,-0.0005,745.40643,2324.51538,-437.03784,17.81013,-17.91733,-6.84066,-29.3905,2.76359,-0.00076,-959.65527,-2676.70703,922.0816
606,586.82257,494.31064,1426.45642,4.49803,3.58164,7.93101,-774.71527,61.07461,118.84322,-3.36301,-0.78796,0.00009,790.77496,1829.24756,-1128.24097,18.12182,-18.03751,-7.27177,-29.80876,3.04145,0.00213,-883.28406,-2435.98511,832.22211
607,920.84528,-747.0719,-1524.6521,3.30838,3.45978,8.67243,-431.6998,859.06171,133.58183,-2.70296,-0.91668,0.00032,434.50806,659.75781,-500.99091,17.75521,-17.91786,-8.23582,-29.59839,2.87357,-0.00052,704.85449,-2248.74951,335.46783
608,980.2663,-662.26428,-751.96387,2.69907,3.51854,8.49138,34.90907,920.19501,71.48192,-2.39071,-1.0681,-0.00005,274.66681,297.16769,1140.43152,17.28711,-17.77801,-9.5063,-28.70619,3.05071,-0.00164,1105.54639,-1765.84729,119.80206
609,-73.51405,-298.62903,1621.06384,2.44181,3.97523,7.95221,476.52423,696.4884,-13.47126,-2.30884,-1.07934,0,-106.74263,314.29636,1292.54053,16.91419,-17.37642,-10.36781,-27.25924,3.67103,0.00186,-84.93391,-908.99701,225.4929
610,-1217.97156,-1038.82227,553.07721,1.98007,4.34088,8.34829,589.63141,435.60898,-56.84717,-2.34416,-0.9005,0.0002,-635.09894,-183.03853,-48.07175,16.50257,-16.90456,-10.508,-25.62902,4.31308,0.00097,-968.78528,-593.56293,365.08487
611,-950.41254,-1350.01184,-1546.91321,1.66471,4.18523,9.04824,-123.86066,-119.58177,4.49924,-2.41833,-0.4471,0,-960.93231,-238.95323,829.50677,16.06732,-16.59421,-11.01383,-23.90691,4.43441,-0.00372,-244.04567,-1015.05267,308.4425
612,679.43909,45.42376,-749.16113,1.98295,3.51534,8.73239,-1150.98364,-498.02927,134.97153,-2.49194,0.06182,-0.00008,153.38411,644.62897,1875.71716,15.76123,-16.75583,-11.4138,-21.85318,4.54448,0.00202,95.29969,-1150.40674,227.05811
613,1334.60767,1061.48022,391.32761,2.28218,3.14603,8.35799,-1017.49371,271.43918,171.11058,-2.46515,0.00604,-0.00015,1494.47729,1005.26935,-1285.24683,15.51489,-16.75403,-10.51113,-19.38845,4.95179,0.00243,-1057.00635,-337.26172,186.73639
614,161.13048,142.02237,409.30042,2.19929,3.50391,8.35017,24.79834,949.16357,57.49407,-2.62138,-0.3793,-0.00024,602.22101,-58.73662,-2597.86401,14.87467,-15.97533,-10.23834,-16.77546,4.90357,-0.00308,-1273.34692,845.12421,-70.08823
615,-658.68677,-1367.56189,426.86978,2.04004,3.78086,8.22085,567.74353,231.49823,-75.23603,-3.22073,-0.49802,-0.00029,-832.96863,-1364.52649,2094.0354,13.80841,-15.26887,-11.76356,-14.45251,4.32515,-0.00038,29.89145,1285.48865,-339.10831
616,-507.15805,-1105.5188,-112.88314,2.25497,3.66273,8.43658,128.97478,-213.21925,-31.46226,-3.7235,-0.42561,0.00054,-893.73108,-964.50128,3174.68066,13.4693,-14.93785,-12.08625,-12.61833,3.87373,0.00087,605.22406,973.59045,-315.9639
617,-110.37788,1139.9585,-73.8374,3.0781,3.33724,8.51251,-589.11902,334.91699,134.03555,-3.98561,-0.32621,-0.0007,-268.44458,686.02502,-2128.61621,13.97942,-14.74111,-10.39674,-10.9894,3.73994,0.00017,-122.33851,1107.71094,-254.10074
618,298.91101,1548.36267,270.19147,3.41245,3.03579,8.37207,-182.57069,635.14337,73.91145,-4.55138,-0.43171,0.00025,326.40961,836.67749,-3283.02393,13.74943,-14.71916,-10.12856,-9.59734,3.52848,-0.00067,-645.21545,1456.84229,-274.98343
619,526.98541,-818.34283,-829.81976,2.86691,3.04444,8.68579,513.3067,780.94427,-54.10637,-5.33336,-0.665,0.00152,470.8555,-284.0126,887.63531,12.80991,-14.59957,-11.48368,-8.77946,3.02257,0.0006,-123.34904,748.08087,-162.19972
620,965.2757,-1272.10181,-1115.7605,2.92098,3.04821,8.59337,-607.26819,713.25592,196.26155,-6.11706,-0.40925,-0.00248,-2.42324,-68.57581,2523.0835,12.38342,-14.30802,-12.0136,-8.1993,2.4446,-0.00039,1185.77173,-305.89935,2.98233
621,817.44342,165.59831,-140.05052,3.75121,3.23283,8.02937,-1533.13916,42.74231,374.90741,-7.30548,-0.18844,0.00075,-882.60492,373.52716,221.83569,12.25091,-13.9188,-11.57172,-7.40443,2.16567,-0.00179,2183.29272,-88.46807,-42.73169
622,-249.71904,-521.9646,113.31836,4.13923,3.9513,7.72465,-311.78134,282.30634,130.3299,-8.66611,-0.80807,0.00289,-958.95184,-842.06683,-2267.93286,11.65897,-13.70121,-11.00332,-6.50782,2.7051,0.00185,1077.1167,1106.97607,-225.07036
623,-74.83338,-1106.61609,260.08426,4.6367,4.3519,7.27945,352.2316,1191.27856,60.79142,-9.89585,-1.38538,-0.00321,521.90063,-863.18188,-1632.76306,11.16375,-14.11572,-11.37075,-6.0332,3.73626,0.00018,-1286.46802,1194.12061,-178.9315
624,975.20209,230.90544,227.21559,5.8727,4.45655,6.96935,-325.88364,840.18304,220.84024,-11.62729,-1.49408,0.00033,1466.21191,941.28503,993.31799,11.19649,-14.45364,-12.46965,-6.1222,4.11389,-0.00043,-1692.88257,-194.61473,82.54704
625,1005.65912,-598.09363,290.30206,6.6856,5.14045,6.84178,-365.70798,814.57123,232.78438,-13.62435,-1.84028,0.00147,674.55804,469.82501,1840.23645,10.77381,-13.99522,-13.0006,-5.94924,3.82844,0.00001,-213.51584,-469.30753,84.8587
626,738.83185,-2383.53833,1223.7168,7.5268,6.03706,6.48541,-285.7515,1794.1853,305.55612,-15.61099,-2.27671,0.00087,-165.39767,-1229.53235,608.4046,10.18608,-13.35654,-12.92432,-5.42246,3.65956,0.00039,401.63623,719.08752,-137.00201
627,807.32043,-1138.94324,383.45151,9.55446,6.86733,6.75264,-1217.94739,1276.34924,654.58032,-18.37134,-2.38894,-0.00063,-198.3448,-725.02423,-1089.05322,10.39547,-12.95559,-12.57786,-5.32435,3.70948,-0.00018,-222.49782,866.82837,-133.15109
628,885.40729,-63.65473,-1947.1853,11.7157,7.90926,7.4309,-1770.35815,318.4599,874.07544,-21.63375,-2.655,-0.00515,143.42345,82.35934,-1579.46338,10.63945,-12.66229,-12.58901,-5.55906,3.60942,0.00023,-303.6387,39.14137,7.38382
629,192.38081,-711.37408,-1118.15967,13.78694,9.20811,7.03479,-32.02795,385.95334,212.18349,-25.01156,-3.70342,0.00721,107.74427,-126.22621,-252.364,10.57585,-12.32086,-13.3353,-5.66524,3.29934,0.00038,519.95538,-165.88802,6.08628
630,-1242.93994,610.1214,1171.2085,16.65875,10.53574,6.00093,1974.69922,-888.1618,-731.26764,-28.82555,-4.73202,0.00186,-606.44794,351.48358,531.14862,10.752,-11.84882,-14.05193,-5.72552,3.2212,-0.00068,791.70508,-333.38004,15.63993
631,-1246.15918,2800.0105,-145.44865,19.1705,11.39647,5.93444,1085.08948,-2783.11938,-543.19666,-32.14443,-4.75197,-0.00839,-710.58844,1283.92432,-593.64185,10.8937,-11.60614,-14.36699,-5.84493,3.47398,-0.00086,38.24417,-1035.92773,143.83821
632,-384.44702,2034.65466,-1478.2074,20.41006,12.01098,5.83806,39.51743,-2283.58276,-145.85164,-34.2342,-4.89243,0.00425,-1.68867,967.52454,-968.49512,10.45219,-11.59153,-14.91975,-5.55823,3.72721,0.00065,-678.69025,-674.26068,121.52969
633,-833.66064,-59.85941,741.60339,21.35871,12.73747,4.48659,1415.98193,-1486.79199,-782.35901,-35.92052,-5.7188,0.00235,154.54535,-395.18677,927.10278,9.55108,-11.34899,-16.13658,-4.86762,3.74476,-0.00048,-560.8028,596.10406,-56.99623
634,-922.43646,111.57059,1589.59509,22.37658,13.15829,3.82063,2229.44458,-2842.37598,-1327.18933,-37.28862,-5.93099,-0.0028,146.40543,-602.52142,1801.96802,8.9456,-11.08875,-16.93684,-4.59642,3.52218,-0.00027,78.84077,230.33459,-38.8052
635,-201.41797,1185.72314,862.06262,23.17499,13.29459,4.01597,2033.67017,-3564.4646,-1300.56567,-37.45459,-5.70493,0.00086,458.14838,450.03049,778.11566,8.84433,-10.99368,-16.82928,-4.52131,3.3637,0.00013,515.57678,-902.53131,88.30801
636,-666.52472,433.06839,1733.27612,23.48381,13.7052,3.74659,2364.17627,-2295.78784,-1212.68896,-36.26539,-5.68233,-0.00294,204.73708,67.71236,712.21893,8.43867,-10.55714,-16.871,-3.89849,3.39047,-0.00041,377.50253,-253.96471,14.14024
637,-1286.3385,468.22067,965.1192,23.4257,14.13988,4.39361,1631.00049,-2217.72974,-820.02667,-34.2477,-5.01126,0.00409,-213.26573,-1114.85925,250.80051,7.90653,-10.01227,-16.64937,-3.19849,3.59316,0.00018,-414.33795,1014.7074,-112.29
638,-1100.90991,2508.18994,-946.86108,23.36149,14.12878,5.70776,446.99481,-3635.43628,-479.15176,-31.62639,-3.98263,0.00212,-374.04129,-466.33304,-1265.50671,8.02775,-9.7919,-15.99218,-2.93467,3.6704,0.00037,-726.54376,1021.54407,-99.71683
639,-1175.97864,2151.66992,-569.61456,22.43769,14.01263,6.11807,857.88409,-2927.35278,-489.90848,-27.907,-3.72779,-0.00738,-814.15436,455.91684,-379.44171,8.15762,-9.57732,-16.12942,-2.9946,3.31067,0.00015,323.46127,69.59924,-22.07697
640,-821.81726,-531.93469,-324.03329,20.54815,13.78726,6.59211,958.53406,102.09816,-86.21873,-23.06205,-3.67731,0.00163,-617.78369,-388.36932,1506.96387,7.83607,-9.53517,-16.52496,-3.0916,3.11032,-0.00015,847.16541,-243.96846,-4.71381
641,605.78241,-1556.58667,-714.10382,19.0005,13.03451,7.20446,-445.86356,2077.75928,619.10162,-18.16768,-3.04384,0.00554,640.75922,-1565.09973,762.22333,7.62487,-9.87702,-16.08632,-2.87858,3.38528,-0.00011,-186.37569,962.41022,-112.80415
642,1042.54309,-405.41339,-258.13632,18.14669,12.31544,7.28992,-969.49304,1709.35095,711.82648,-14.15414,-2.31943,-0.00353,974.8089,-707.375,-581.73627,8.09512,-10.09152,-15.36799,-2.99872,3.49741,0.00037,-658.28107,1245.48401,-130.95177
643,-133.27386,1316.59827,-527.09381,17.64036,12.09369,7.48984,-548.08374,1039.44812,466.45377,-10.84379,-1.80681,-0.00302,-104.6928,1501.98657,-482.66214,9.07894,-9.94848,-15.09094,-3.83562,3.23506,0.00099,-0.5608,-447.27496,55.79502
644,-333.26535,832.06769,-808.92896,16.59946,11.77016,7.53364,-1494.22339,1939.97253,637.95587,-7.55803,-1.11125,0.00565,-589.8808,1414.16907,-914.98938,9.31866,-9.77574,-14.80035,-4.28576,3.13617,-0.00056,-0.62927,-987.03662,131.47301
645,766.6507,-1737.41479,69.71768,15.00691,11.27163,7.0672,-2207.5271,2733.69897,797.5152,-4.92995,-0.54758,0.00005,-139.44142,-655.72632,-786.62543,8.80875,-9.69914,-14.71061,-4.29219,3.0935,0.00082,-199.0222,-97.39943,22.51539
646,1158.12219,-1895.83118,543.25348,14.29376,10.98106,6.83423,-929.98126,1358.10498,380.15466,-3.70452,-0.49292,-0.00182,205.57324,-1076.35632,1503.20129,8.71101,-9.69167,-15.34135,-4.46413,2.78507,0.00096,307.3255,210.95499,-48.74012
647,733.74072,437.66574,966.44025,14.42068,10.82764,6.76058,-349.74731,-488.84363,-101.78925,-2.87517,-0.33198,0.00271,289.03781,-87.34119,1270.14221,9.09334,-9.76636,-15.1949,-4.63389,2.73075,-0.00053,16.21156,130.76656,-16.8527
648,24.38028,1132.20349,1169.74182,14.19432,10.99638,6.76318,-1014.82288,-390.11041,-75.02943,-1.69365,-0.21773,-0.00105,-62.48866,160.22929,-2193.87109,9.55402,-9.69287,-14.1469,-4.888,2.77224,0.00005,-734.32489,59.15261,39.09425
649,-740.52209,-194.3038,-466.62961,13.32701,11.36062,7.46973,-754.06238,1083.36902,254.11591,-0.44404,-0.66034,-0.00194,-690.73193,-270.35925,-2230.18237,9.74542,-9.55651,-14.24225,-5.12065,2.38097,-0.00018,-302.09689,179.4277,-4.98811
650,-1150.21191,-1122.36133,-1377.46191,12.59415,11.39374,7.96478,307.84177,1486.72021,336.35538,0.32877,-1.14095,0.00153,-1029.9187,-177.07236,1977.76624,9.86128,-9.68939,-15.43345,-5.34543,1.93441,-0.00012,637.84338,-22.68907,-39.51521
651,-895.62842,-1174.64722,-297.46756,12.36351,10.99063,7.70765,879.48633,651.78253,153.93031,0.54007,-1.31619,-0.00056,-784.10706,182.76373,3766.06787,10.15962,-10.13702,-15.80635,-5.78211,1.67516,-0.00014,1072.52441,-1045.31982,78.6628
652,-59.87077,-762.7027,84.56779,12.2628,10.17964,7.69986,429.48962,475.22772,110.86354,0.88833,-1.13832,0.00073,70.62233,-127.31451,404.04916,10.44448,-10.8494,-14.49176,-5.80325,1.79752,0.00048,367.39749,-881.44348,106.99491
653,173.92952,668.94934,562.59363,12.53801,9.35488,7.67672,-8.48074,255.46774,61.61001,1.15989,-0.78894,0.00029,552.60547,-132.88254,-2181.04468,10.84813,-11.52712,-13.12271,-5.33787,2.21575,0.00026,-878.0694,709.56183,-53.54781
654,21.55994,1551.14795,1815.60315,12.73479,8.73302,7.55699,-155.92087,-778.96851,-153.68019,1.09244,-0.49784,-0.00021,150.70512,615.89532,-385.78995,11.28132,-11.95205,-13.07489,-5.29444,2.11546,0.00028,-505.25412,689.87122,-78.41374
655,715.40851,-261.5932,1041.505,11.93235,8.06724,8.22663,-903.28473,-686.534,-144.61292,1.4935,-0.16807,0.0012,-239.3434,475.02682,879.76361,11.4436,-12.33556,-12.8849,-5.63776,1.74449,0.00018,870.47046,-847.26459,90.47607
656,650.39246,-1772.63196,-1370.4353,11.17719,7.6661,9.3546,-553.43488,317.53049,61.63979,2.07155,-0.30349,-0.00037,-374.02393,-454.53729,89.83513,11.43375,-12.74915,-12.11124,-5.53126,1.83832,-0.00035,1090.25891,-970.06647,112.54283
657,-610.12317,-21.30822,-1915.47192,11.56629,7.5135,9.93656,768.76495,325.90167,79.96021,2.24027,-0.74895,0.00022,-269.74911,-238.21358,-338.49304,11.66312,-13.29496,-11.6634,-5.03582,2.28338,-0.00003,129.6055,203.82378,-31.66152
658,-566.73431,1320.00513,161.10312,11.97614,6.94055,9.6988,208.60463,38.84447,11.73388,2.51241,-0.57637,0.00084,267.52124,418.99084,-1436.07825,12.06737,-14.03581,-11.01177,-4.73814,2.81977,0.00008,-978.7356,661.02814,-67.72247
659,274.20062,-65.76254,1287.66956,11.51361,6.2622,9.49417,-497.38049,475.57202,81.93069,2.90972,-0.39903,-0.00065,421.38342,171.0309,-1541.64563,12.0569,-14.59609,-10.80835,-4.66683,2.95351,-0.00004,-783.81708,21.158,35.73325
660,239.01408,-569.7926,-330.25693,11.22123,5.82431,10.13471,399.58392,661.8468,131.82298,2.98566,-0.61377,-0.00044,39.27657,378.67133,774.41937,11.98888,-14.96867,-11.57817,-4.63305,2.68243,-0.00054,484.5018,-861.95728,153.76964
661,401.46207,-7.30614,-608.71289,11.35228,5.30096,10.49034,415.15811,98.82828,26.21869,2.89428,-0.40101,-0.0001,255.58168,271.66577,1470.16284,12.00271,-15.41957,-11.72823,-4.27424,2.75676,0.00068,549.44873,-448.5831,71.32553
662,922.66748,-663.6571,579.22211,11.20264,4.87247,10.23744,-457.17322,-453.89697,-89.90466,2.88565,0.00829,0.00015,914.77539,-1449.79614,209.53693,11.67901,-15.79117,-11.28498,-3.58906,3.14525,0.00037,-601.13556,1122.27051,-203.33752
663,532.71191,-449.01367,-603.92444,11.38343,4.7801,10.81152,-438.57944,-436.79654,-84.21295,2.91629,0.07059,0.00005,693.69904,-1403.08521,-352.70825,12.03204,-15.90546,-10.97968,-3.41706,3.2085,-0.00037,-821.26599,1193.79907,-215.07167
664,-263.43893,856.90387,-649.04376,11.95434,4.83821,11.04657,-146.49098,227.44772,35.04471,3.11548,-0.01156,-0.00014,-313.6163,1158.21655,-311.72235,13.18682,-15.81346,-10.63452,-3.76616,2.86066,0.00019,209.8224,-313.4014,57.48038
665,-232.47021,932.16931,1180.04651,12.08711,4.79142,10.50239,-136.39415,463.34048,74.48567,3.25642,-0.071,-0.00008,-476.34634,1941.82556,138.89182,13.65392,-15.81714,-10.52462,-3.84045,2.65672,-0.00009,651.27319,-781.5896,140.88931
666,196.54512,262.28766,-474.65927,11.84513,4.63906,11.06494,53.54498,-178.56279,-28.44195,3.05255,-0.10826,0,333.23669,-21.31869,263.29541,13.2808,-16.01878,-10.43346,-3.6058,2.83391,0.00016,10.4511,92.71557,-19.28175
667,-61.36175,-508.354,-1662.27209,11.54224,4.65388,11.43109,360.34927,-40.46686,0.59679,3.05437,-0.20147,-0.00006,195.60864,-1394.93604,-470.56549,13.06817,-15.99818,-10.06292,-3.43661,2.89161,-0.00006,-16.8143,729.927,-148.73508
668,-319.67581,-783.66034,1054.87659,11.55279,4.69499,10.53953,332.07938,471.31744,84.16126,3.20034,-0.20696,-0.00006,-543.91467,-361.64264,-512.31665,13.50229,-15.85318,-9.92978,-3.55119,2.81099,0.00005,425.40924,406.92767,-95.24047
669,500.306,-94.27437,1088.21765,11.82698,4.41163,10.54794,-81.72313,-55.65162,-10.45008,3.01144,0.03728,-0.00029,234.53282,745.92194,36.15252,13.96289,-16.13509,-10.03008,-3.85715,3.04461,-0.00024,-151.32098,-160.03073,37.19388
670,1057.42957,-8.6624,-1217.79871,11.90869,4.28741,11.23762,-359.92499,-60.98117,-17.50408,2.94428,0.20061,0.00018,1115.90308,-8.50826,-401.20242,13.9474,-16.33773,-9.98048,-3.99639,3.22317,0.00014,-574.3526,-58.55434,28.84996
671,262.70853,-360.74252,-678.37885,12.09082,4.69293,10.8942,-330.53833,628.40186,97.43166,3.0015,0.17083,0.00006,192.24907,-458.0199,-1032.36096,14.05264,-15.92664,-10.02067,-4.08271,3.04353,0.00009,88.70928,-53.72692,7.7556
672,-444.983,407.33893,-1.93128,12.59349,5.0686,10.60729,-241.29019,154.68526,24.0402,2.64098,0.20518,-0.00025,-594.09192,506.30154,123.40183,14.42708,-15.59876,-10.50924,-4.32039,3.00271,-0.00017,284.53601,-478.46597,87.85271
673,-268.20081,1069.03198,164.50656,12.8942,5.23253,10.51487,65.68172,-563.71783,-90.58041,2.20994,0.15355,0.00002,-117.04642,857.42249,1765.90161,14.43116,-15.57893,-11.16752,-4.25686,3.14435,-0.00011,-174.05948,121.58324,-17.18913
674,211.11659,501.61456,1353.81213,12.78627,5.40235,9.932,313.82608,-326.38516,-49.60662,2.09619,-0.00258,-0.00008,375.49716,409.14197,346.36331,14.30376,-15.45644,-10.92671,-4.13321,3.14383,-0.00033,-210.44878,737.6767,-137.81602
675,338.97977,-171.29907,348.43069,12.46784,5.59686,10.23728,165.02374,-68.74721,-9.49533,2.04816,0.02445,-0.00007,309.85349,59.4634,-1787.23633,14.25461,-15.22663,-10.34547,-4.54935,3.03927,0.0001,-17.78094,-199.39728,41.31434
676,-381.32925,-235.60854,-1176.93982,12.21696,6.0125,10.73549,282.69583,-42.11749,-5.47716,2.00056,0.02311,0.00005,-231.3768,-372.62207,-192.49419,13.84647,-14.84511,-10.97902,-4.75486,2.97486,0.00019,-34.05045,-530.14252,106.645
677,-620.28162,-38.82209,-334.57086,12.20689,6.31247,10.3672,307.08508,76.77608,14.69889,2.01144,0.04999,0.00002,-342.72937,-246.23222,2026.34753,13.62953,-14.56104,-11.58222,-4.61455,2.93507,0.00043,25.9274,58.86797,-12.42515
678,362.18765,-216.62712,56.54317,12.07197,6.18711,10.2364,-378.04059,266.91669,44.21826,2.03833,0.33724,-0.00003,198.7415,372.08347,1386.77637,13.73693,-14.536,-11.22248,-4.77431,2.82411,0.0003,368.52667,-372.32013,53.20543
679,480.19025,-354.98499,91.65731,11.9785,6.34254,10.11613,-579.8595,350.76602,58.96634,1.98566,0.42741,0.00014,0.53289,412.79584,-959.91998,13.70648,-14.26526,-10.47299,-4.74897,2.85333,0.00002,364.77078,-575.39172,91.92165
680,-202.74168,-113.23462,556.0459,12.1965,6.73654,9.82034,-174.61708,-90.95155,-13.42422,1.6698,0.32956,-0.00018,-444.86319,-156.16158,-1945.07849,13.5462,-13.94227,-9.9011,-4.4145,3.11767,-0.00002,-171.84105,236.44917,-36.78543
681,-52.52911,-182.62566,-335.98608,12.17889,6.86011,9.99669,-146.46588,-333.43622,-52.99642,1.40197,0.29443,-0.00059,-98.49813,-630.8316,151.51076,13.10593,-13.93619,-10.48604,-4.27221,3.23007,-0.0001,-259.28448,528.11542,-87.43335
682,58.80855,388.8063,-795.38477,12.32162,7.04041,10.027,-127.47527,9.56631,5.80107,1.34558,0.10881,-0.00015,33.01316,89.95216,849.27661,13.04739,-13.88009,-10.79003,-4.30217,3.19676,0.00001,-63.58563,193.81516,-33.23453
683,-195.60043,1039.59253,579.95984,12.64237,7.2983,9.50879,52.64369,-3.74101,1.21539,1.13314,-0.09786,0.00014,-91.84071,994.86981,-615.4903,13.23342,-13.79035,-10.28717,-4.36436,3.27223,-0.0001,-340.4856,-146.7942,46.37999
684,-180.63391,-221.46608,957.71771,12.18505,7.46716,9.32362,27.7589,26.90349,9.34479,0.97036,-0.24421,-0.00022,18.01812,336.25653,430.0303,12.63998,-13.76172,-10.71277,-4.40249,3.18923,0.00007,-250.99335,-458.01569,98.90879
685,-315.85733,-858.59662,-200.93369,11.83125,7.64973,9.61013,32.32051,332.20331,65.70754,0.88411,-0.43496,-0.00007,-182.0965,-421.77518,1014.93842,12.10684,-13.61564,-10.84763,-4.26129,2.94813,0.00009,305.18256,-166.77826,12.89878
686,-117.3535,221.36867,-1077.66113,12.07798,7.65621,9.70077,116.61426,135.27151,26.44321,0.57324,-0.55842,-0.00005,-77.35067,-565.5282,-1178.76111,11.95162,-13.58002,-10.16356,-3.96626,2.93623,0.00013,175.11096,639.57312,-126.69936
687,620.86371,290.99158,-1268.68762,11.95983,7.54134,9.52825,95.45934,-79.34161,-14.48219,0.28242,-0.6294,-0.0001,639.68579,-531.18268,-1572.22852,11.6409,-13.70069,-10.22953,-3.99669,2.97322,0.00006,-189.33763,364.12201,-54.20558
688,407.63943,93.44533,-206.86134,11.93868,7.75861,8.85636,9.13553,10.18375,4.01377,0.06497,-0.70407,0.00005,404.0181,489.3028,779.88452,11.63617,-13.54536,-10.92861,-4.26571,2.83489,-0.00001,101.82199,-670.58917,114.26584
689,-402.94882,291.84381,1050.21558,12.12865,8.16922,8.01879,-51.12551,-58.60859,-6.5434,-0.20261,-0.75024,-0.00008,-500.15854,651.24493,2218.35254,11.53737,-13.1311,-11.35833,-4.1287,2.7642,-0.00009,383.27512,-296.29755,28.51074
690,-294.62457,-500.59296,801.53632,11.80412,8.32564,7.7812,152.39069,-73.48174,-18.76362,-0.45039,-0.84247,0.00002,-312.47641,-950.32446,110.4005,11.00034,-13.0038,-10.81944,-3.81678,2.88833,0.00002,68.69283,926.30695,-169.68156
691,-94.72225,-722.52704,477.92184,11.69902,8.38727,7.66357,394.56134,238.95717,28.30452,-0.63754,-0.9511,0.00015,-9.96902,-633.79034,-2331.61475,11.08687,-13.05771,-10.00604,-3.95427,2.99881,-0.00004,-172.72609,781.20605,-128.17719
692,-484.33218,256.00586,318.2915,12.00238,8.48754,7.6268,127.03941,394.38498,69.22151,-0.8388,-0.84506,-0.00024,-553.73071,1139.55078,-260.67889,11.39555,-12.94992,-10.54146,-4.41656,2.9627,0.00013,31.24777,-337.2847,56.37767
693,-384.52246,400.13516,-384.65036,11.94137,8.39105,7.8815,-53.73866,40.40152,8.21153,-1.21453,-0.65857,0.00008,-390.86823,441.98572,1844.7865,10.86572,-13.04007,-11.27644,-4.64814,2.99678,-0.00011,36.18872,-426.76108,73.03002
694,227.6508,58.04841,-218.67914,11.78104,8.15243,7.80998,289.91074,-329.57019,-81.15018,-1.61924,-0.59349,0.00036,351.39655,-780.453,-978.539,10.38522,-13.33007,-10.63714,-4.63831,3.09223,-0.00002,-58.9298,216.13036,-34.8003
695,481.5787,315.74945,348.92267,11.7732,8.03205,7.64301,90.19991,-345.58069,-70.78873,-1.85055,-0.40941,-0.00002,343.18127,390.14777,-2536.4668,10.46664,-13.42668,-10.48162,-4.86367,3.05901,0.00001,181.6346,-217.19453,22.68202
