,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d,C:\Users\jib746\Downloads\HS_data\Trial_Good1_FinalProject_filt_0.c3d
1199,-193.46417,4518.08154,8310.74023,19.99875,12.33146,6.69958,-514.82886,-3131.98315,640.06018,-2.21504,-5.83189,0.00025,-640.56866,980.07764,870.82837,20.51577,-12.75609,-6.67488,-71.46727,631.85175,150.88997,-4.22311,7.6113,0.00062
1200,-2135.05737,183.50487,-3773.10864,19.57467,11.27244,11.71004,1134.90759,-94.42532,6.09471,-2.18703,-4.8128,0.00254,-1835.25,175.54648,-1846.97522,20.47328,-13.59332,-5.72867,72.689,104.17804,31.62285,-3.62801,7.96982,0.00062
1201,-1144.42932,-2472.93262,-9297.12598,18.92997,11.08456,14.41523,1055.20239,659.29053,-129.32291,-1.65383,-4.49083,-0.00063,-723.36255,-932.22461,-2498.19604,20.05098,-13.68752,-5.69085,-3.22781,-141.85191,-22.89064,-3.10955,8.20396,-0.00104
1202,1008.3952,-1011.59753,-4160.70508,17.64739,11.2949,13.43729,-258.59879,-261.90176,60.27768,-1.10327,-4.73552,-0.00064,1107.86426,-499.65433,43.92435,18.6145,-13.45162,-6.81113,288.21976,-637.81177,-152.41475,-2.60828,8.49347,0.00084
1203,166.73596,-2140.5979,892.42773,17.15739,10.66818,11.5456,165.61417,-1033.80396,184.67291,-0.59305,-4.48038,0.00089,310.72235,-2543.80518,1864.20813,17.85701,-13.96367,-7.61157,658.43591,-1252.08008,-306.77832,-2.16167,8.7928,-0.00002
1204,-1010.86176,-406.50772,1534.69507,15.45945,10.06152,10.48555,683.94604,-2062.0437,355.44928,-0.25034,-4.30003,0.001,-724.09589,-1689.94739,1188.94495,16.21694,-14.5203,-7.79551,-239.11957,-648.93384,-163.61385,-2.27468,8.61591,0.00004
1205,-507.21149,6585.71924,1570.98914,12.80949,10.1274,9.68412,338.20367,-2711.29639,479.71817,-0.71386,-4.38504,-0.00044,-109.59585,5133.45947,-649.94745,13.35446,-14.46685,-7.39477,-888.51874,-731.8905,-190.34229,-2.53939,8.47152,0.00101
1206,-997.15942,10656.27344,2730.03687,12.50832,10.01097,9.22258,770.80096,-3214.37158,548.19708,-1.83583,-4.15387,-0.00269,-698.9057,10092.00098,-195.06113,12.26232,-14.69579,-7.47477,374.70233,-3020.70996,-733.48383,-2.71279,8.90245,-0.00198
1207,-1229.45618,6535.90234,2754.08691,15.46425,10.12624,9.59065,591.12885,-2343.69531,352.32663,-3.90881,-4.0713,0.00585,-1451.11426,7286.32715,1064.3739,14.36673,-14.9232,-7.92124,1078.86804,-3671.50317,-864.67242,-3.87908,9.02322,0.00028
1208,613.1236,-3488.41919,-2110.88159,20.87295,11.02637,10.98121,-414.29608,745.58472,-154.33627,-7.13861,-4.04417,-0.00332,498.10654,-2159.91187,-1053.30945,19.47384,-14.29985,-7.39344,-358.27603,-231.35788,-38.83755,-6.52519,8.35123,0.00352
1209,1162.58984,-7902.34326,-7869.49072,24.86344,11.61182,12.43959,41.90144,1739.13257,-290.95908,-9.80149,-3.64732,-0.00517,2131.68677,-8225.5791,-2456.68555,23.78065,-13.89417,-7.35868,-1509.53711,2595.79297,589.25543,-9.21765,7.83466,-0.00175
1210,-558.29486,-2882.48608,-3010.21582,25.78548,11.18067,10.38295,1066.04663,-211.72513,43.50109,-11.50438,-3.52913,0.00629,473.00479,-3990.0918,768.4762,23.977,-14.57633,-8.48651,-392.89767,525.50427,123.40021,-10.64119,8.1149,0.00116
1211,-2000.20935,79.24555,5124.34766,27.09401,10.65337,6.62007,1717.23108,-847.62714,281.97644,-13.79986,-3.70157,-0.00231,-1750.57581,1368.03845,3687.21655,23.33289,-15.33965,-9.32467,1613.651,-2754.07227,-515.33185,-11.84755,8.6852,-0.00557
1212,-1852.62048,308.8508,1643.36719,28.20875,11.27659,6.30476,1864.48523,-702.46674,369.72913,-16.38364,-4.14988,-0.00707,-1173.5968,2183.57812,1721.94019,24.26266,-15.15191,-8.6185,1082.12305,-2515.39819,-465.6969,-14.22375,8.38417,0.00543
1213,569.72845,3430.72656,-674.30951,28.56977,12.83144,5.96217,-509.54486,-659.26886,164.69553,-19.15872,-5.52629,0.01117,1080.53723,2832.15088,315.05914,25.49922,-14.3019,-7.41081,-1829.17517,-136.17169,-127.9466,-17.32044,7.34538,0.00392
1214,2546.68896,4078.35449,5894.49414,30.93629,13.50992,3.41928,-2970.23853,684.33063,-298.46942,-22.48636,-6.77555,0.00078,1783.99158,2682.61328,2865.98193,27.48509,-14.20252,-7.0585,-2585.58521,1282.98901,66.49085,-20.46528,7.13638,-0.00489
1215,1247.88892,16.69539,3262.58105,33.97407,13.91856,4.64099,-1104.70422,1285.50391,-271.85245,-25.13863,-6.63336,-0.00621,656.2868,536.36481,-114.35944,30.88177,-14.35651,-4.90712,200.15846,408.20035,73.27711,-23.22721,8.11098,0.00146
1216,-315.47754,-3147.75171,-5276.70459,36.38052,14.95413,7.73711,1632.47607,270.23621,116.18228,-27.11664,-6.2309,0.00027,-573.81909,-1265.67957,-6536.02783,34.49704,-14.17574,-1.84358,2482.56787,-1253.08643,-17.44026,-25.62685,9.06953,-0.0042
1217,-334.93585,-2096.53613,-3552.1377,38.38142,15.01895,7.25636,636.18463,-370.32883,112.02931,-29.43193,-6.74356,0.00495,-721.73413,-1797.10352,-3488.33325,36.86847,-14.94893,-2.25737,888.39008,-458.28146,-2.81972,-28.64038,8.81432,0.00853
1218,-87.15447,52.62439,-196.16864,39.75076,14.8163,6.24158,-833.92926,-540.46674,31.21905,-31.93075,-7.36014,0.00004,730.28479,-1319.42517,1651.71631,38.2985,-15.77458,-3.83805,-1602.84119,857.36188,-15.17329,-31.87035,8.11524,0.00225
1219,600.15692,1092.77539,-642.83594,41.4688,15.03693,5.92443,-130.79092,-1424.89844,231.19829,-34.32647,-7.32803,-0.00955,1616.44116,510.7464,-753.18243,39.87089,-16.07373,-3.58716,-1118.80481,-678.09509,-283.86816,-34.44516,8.40743,-0.00916
1220,1304.85974,3527.94434,1935.01489,43.24817,14.54261,4.5652,-425.82098,-2200.47729,107.32129,-37.08187,-7.43991,0.01224,333.07245,3566.01611,-1940.25977,41.16107,-17.39501,-3.62552,7.15599,-1812.18994,-448.88922,-37.39195,8.88819,0.00668
1221,-523.5473,3980.04492,1916.26428,45.79043,13.93632,4.40297,-364.35184,-565.92548,-65.11356,-40.72826,-7.31885,0.00194,-1148.42468,4326.40088,1208.33972,43.36163,-19.32675,-4.67697,85.85857,-494.26117,-112.72476,-41.20968,8.94333,0.00292
1222,-4480.17188,206.77551,-2591.25781,49.78864,13.80951,5.85134,2901.62695,1309.04883,516.40118,-44.43945,-6.26409,-0.02362,-1971.05566,1389.01379,2009.59277,47.51427,-20.62713,-4.82741,543.2594,295.05252,273.59628,-44.9779,9.17736,-0.01121
1223,-3178.83203,-2205.91577,-1010.60541,54.05314,14.13419,4.80257,2533.271,-133.54155,594.40668,-47.59789,-6.65859,0.0145,-886.11859,-2225.31934,1585.18433,52.04231,-21.15254,-4.65741,43.38885,302.91183,77.9777,-48.52597,9.03842,0.00872
1224,3827.79736,-1018.31335,3376.93213,58.33202,15.4338,1.79306,-2880.17065,-1291.1178,-497.54749,-51.41254,-8.62244,0.01685,2250.29419,-2198.93726,1569.80627,55.8614,-20.98922,-4.98481,-911.30725,405.64908,-157.11047,-52.07499,8.60101,0.00553
1225,4241.33203,2739.0957,881.1767,61.04785,16.53041,1.755,-3215.9895,93.77241,-751.75098,-55.51981,-8.67041,-0.02671,1434.57227,2971.17749,-1063.05164,58.59916,-20.99636,-3.82579,601.78699,-288.01794,270.49887,-55.48763,8.93349,-0.01388
1226,-2133.04541,3835.76782,-1920.43872,63.93103,16.10312,3.27844,602.46619,180.93816,-22.39488,-58.75657,-7.46519,0.01037,-2824.18018,3862.33594,-2220.69482,62.66584,-22.01821,-2.18466,1506.71948,-358.23718,495.91928,-58.98834,8.96253,0.00586
1227,-3191.05151,-1448.021,26.28601,69.66115,15.88543,2.72518,755.45923,-199.69397,35.2717,-62.18079,-7.23103,0.01231,-1900.56384,-3107.46973,1267.61926,68.50257,-22.81141,-2.68031,-1021.84204,1071.11206,-136.69777,-62.52701,7.85154,0.00935
1228,764.70178,-7412.3833,789.26312,74.84951,16.85518,1.54963,-615.98669,1799.97046,-379.40488,-66.08771,-6.89049,-0.01752,2295.05859,-8049.10547,2761.65405,72.50883,-22.44146,-3.37561,-2071.93823,1845.16064,-377.33658,-65.74746,7.35925,-0.0076
1229,2739.71362,-9247.13379,196.77261,77.69767,17.67368,0.84074,-991.42194,3104.58252,-636.5871,-69.28989,-6.41049,0.00732,2126.64209,-8213.92871,321.67691,74.81702,-21.97843,-2.23703,527.86633,1631.22864,412.57675,-68.74285,8.09917,-0.00252
1230,1144.22534,-2937.22632,49.54193,77.30349,17.81305,0.54658,-392.19907,1197.76111,-270.29102,-71.25077,-6.17968,0.00461,-511.59848,-1949.3407,-1145.15088,74.69352,-22.02894,-0.78506,1902.85864,981.39429,784.39337,-71.24337,8.55646,0.00463
1231,-1287.21106,6961.38916,-1270.16235,74.71339,18.04564,0.97824,1270.37,-1118.8208,481.63019,-72.69791,-5.49835,-0.00978,-748.37268,7329.92334,-975.34137,72.52299,-21.97069,-0.10097,353.56509,-400.32123,82.55229,-73.00306,8.26196,-0.00186
1232,-214.16193,4501.90088,-821.28784,76.15313,18.15977,0.44471,44.06357,-957.78461,-22.89611,-74.97902,-5.41929,0.01158,241.44954,3654.25415,-339.40646,74.19876,-22.04278,0.34851,-798.79431,-414.99948,-339.44327,-74.9827,7.92924,0.00067
1233,1840.64648,-5067.99805,1246.35034,80.04876,17.70715,-0.59166,-2582.05347,922.67224,-979.32367,-77.79669,-5.56697,-0.0008,-194.24454,-6482.75,416.52603,78.03342,-22.55732,1.0296,-62.73159,1434.02002,169.55797,-77.56203,7.87463,0.00183
1234,537.53235,-3980.47339,113.979,80.1522,17.65948,-0.14048,-965.91803,1787.84351,-431.0285,-79.71667,-4.32146,-0.00718,-644.67914,-3773.71411,-162.16296,77.83012,-22.59476,1.70255,713.8197,1465.48755,471.00082,-79.46481,8.03836,-0.0023
1235,-859.73267,1580.41882,-995.80774,78.9425,17.70148,0.16093,1594.6073,910.65692,434.36545,-80.86447,-3.12684,0.00697,355.94553,2905.27759,-792.90668,76.27193,-22.3204,1.8951,85.28654,-117.98753,8.24901,-80.59834,7.97906,0.00237
1236,-725.10382,384.98639,561.2312,79.56659,17.11328,-0.29653,1446.65918,333.9556,460.54291,-82.18398,-2.83105,-0.00238,650.58044,683.14111,129.78372,76.95391,-22.73892,2.10707,-515.43237,-35.40211,-205.07616,-82.09424,7.78633,0.00047
1237,-336.68665,-1676.66846,317.43005,80.03033,17.08524,-0.40015,137.11252,413.63797,48.0442,-83.61955,-2.75459,-0.00331,-161.05298,-2490.98486,277.66595,77.73163,-23.12839,2.84225,-137.05827,914.96173,72.06598,-83.73005,7.94355,-0.00263
1238,926.10217,590.72125,-652.05383,79.59841,17.44551,-0.90057,-1493.71118,73.27659,-531.12006,-84.88904,-3.04841,0.00479,114.28628,-339.85037,-218.86937,77.11003,-23.09312,3.32917,-219.1694,1104.07349,31.70404,-84.9636,8.09023,0.00221
1239,417.54141,2184.60913,347.68848,79.37255,16.98133,-1.25322,-664.25867,345.19379,-230.1265,-85.99979,-2.69526,-0.00258,166.51416,2333.39111,443.41898,76.38763,-23.44099,3.63623,-106.37304,512.56531,7.25334,-85.93427,8.33666,0.00006
1240,-2110.36035,-347.65805,-93.76118,79.99207,16.67513,-0.7659,2339.78125,1506.72949,777.85071,-86.90145,-1.63905,-0.00126,-1397.16467,1571.58484,-40.96086,76.88442,-23.66442,4.55766,1337.78882,-504.60535,484.14108,-86.74424,8.99611,-0.00282
1241,-721.25568,-2514.25122,-1250.64246,80.88725,16.95837,-1.34949,909.05804,1406.53381,281.45917,-87.74634,-2.03298,0.00379,-1471.12695,-1010.32819,-1303.32104,77.85165,-23.44862,5.0094,1550.58789,-286.27356,591.45245,-87.63697,9.01896,0.0021
1242,3206.83154,-720.73315,254.49132,80.83878,16.62312,-2.95889,-3448.57471,-476.61746,-1132.57715,-88.30396,-3.38383,-0.00072,106.56139,-1745.87683,-328.21942,77.93681,-23.70409,4.35105,278.27512,561.24896,197.99287,-88.52335,8.22074,0.00205
1243,2231.55957,1270.06384,1135.07422,80.07428,15.98502,-2.90322,-2188.70679,-1139.54993,-698.81934,-88.39864,-2.91062,-0.00133,118.83143,298.35056,808.5451,77.36935,-24.10203,4.06141,437.86588,-129.26624,199.5994,-89.01523,7.85409,-0.0035
1244,-1566.05981,476.63181,-432.54852,79.60978,15.68317,-1.60608,2447.25415,1029.80859,780.44177,-88.80167,-1.16657,-0.00104,971.15143,1454.69226,637.80719,76.97343,-24.0542,3.97657,-230.60028,41.53196,-82.76127,-89.58267,7.30976,0.00117
1245,-2516.82837,-2108.97925,-1496.37036,79.65979,15.35465,-1.48121,3087.79956,2085.15698,971.39294,-89.36324,-0.96189,0.00361,3417.96094,-2065.92676,549.47498,77.43114,-23.99677,3.63978,-3130.24854,1725.55859,-1063.4585,-90.34263,6.13727,0.00213
1246,-3340.78247,-5050.10938,-1335.81189,79.54712,14.81814,-2.07412,2121.51611,96.10112,711.96796,-89.2047,-2.02695,-0.00551,610.64264,-6189.32617,-173.5808,78.15535,-24.17804,5.11434,-2009.97559,932.18451,-695.69495,-90.68996,6.67029,-0.00122
1247,-3341.2251,-4477.04443,208.51344,78.04491,14.07243,-3.52228,1697.85693,-331.64359,554.87341,-89.35796,-3.18428,0.00504,-4095.69775,-3830.48242,-400.09521,76.48776,-24.50234,7.14642,2226.35205,-359.91003,845.25751,-91.10107,8.52757,-0.001
1248,2671.97217,277.9874,2293.81812,75.36332,13.79761,-7.12759,-1994.60803,1276.72729,-776.47546,-90.32678,-5.27028,0.0065,-151.42934,1109.33276,1352.38452,72.4139,-24.41493,6.24185,662.85089,1333.01978,480.6391,-91.61263,8.60925,0.00145
1249,5554.85254,3424.52515,1397.65369,72.80473,14.23839,-9.58974,-3922.04956,1005.16602,-1412.26062,-90.34956,-7.15847,-0.0096,5222.0542,2315.57056,2115.57788,69.55943,-23.72577,5.379,-3311.8938,1772.45129,-1011.75928,-91.34513,8.29345,0.00108
1250,-2290.06982,3461.52051,-1755.30444,70.30953,14.37409,-8.4702,1799.28992,-162.92268,542.74036,-89.31219,-6.74162,0.00437,817.71997,3562.91138,217.87834,68.12271,-23.17817,7.84359,-608.27728,-1134.34253,-418.9826,-90.81776,10.21562,-0.00015
1251,-5920.39893,907.19232,-1523.7644,69.09058,14.02719,-8.75562,4475.73633,-838.43036,1538.70032,-88.7485,-7.12665,-0.00156,-5692.04639,2919.67993,-1655.2511,67.48961,-22.63924,10.65533,4498.65771,-2623.04321,1282.04553,-90.94509,12.33571,-0.00468
1252,1503.802,-3807.95508,2510.90283,69.93179,13.58102,-12.52047,-797.42297,-897.1864,-125.24371,-89.12782,-10.12695,0.0006,-2587.1687,-3131.44531,-60.7324,68.18871,-22.14458,10.79833,2725.45776,-856.03973,865.67328,-91.46553,12.16544,0.00395
1253,4352.46973,-2806.05249,3186.50073,68.6062,13.86274,-14.79909,-1516.15442,928.03906,-703.27509,-89.72544,-11.76586,-0.00486,6818.8916,-2946.13232,3003.25879,66.52426,-21.50964,9.07664,-4488.94531,1259.53149,-1487.71106,-91.69957,10.5366,0.0056
1254,-1270.9104,3927.2356,-1212.47937,64.717,15.13276,-14.4853,2620.6333,2031.33411,414.85788,-89.61541,-12.34873,-0.00141,6564.10547,4382.20703,1192.45667,63.77239,-20.19453,10.45138,-5293.88037,1735.72815,-1613.04529,-92.04961,10.8087,-0.00846
1255,-2932.18994,5469.0459,-2797.57495,63.26095,15.86504,-15.28142,750.28503,-5.86467,225.68465,-89.11624,-14.99918,0.00223,-3938.39551,4797.32812,-2811.14258,64.71185,-19.16326,15.96883,1776.89941,827.13251,935.60089,-92.68093,14.17938,-0.00168
1256,705.70892,883.43707,291.04959,64.28996,15.60297,-17.85649,-3323.39624,-1681.67542,-759.26666,-88.85338,-18.06929,0.00086,-4174.33252,-1512.55237,-1302.45654,66.47244,-18.9911,18.27142,1605.71655,513.02179,806.88245,-92.57578,15.8987,0.00855
1257,2013.88586,-2461.75024,-172.04626,65.15541,15.66313,-19.45673,-1691.0918,-517.73633,-507.78073,-88.77844,-19.05389,-0.00134,2688.20874,-3649.60791,-249.1765,66.74504,-18.7061,17.82111,-2489.61938,185.31128,-900.96259,-92.08322,15.98967,-0.00463
1258,1665.22546,-34.07581,-3914.30957,64.52816,16.18235,-20.29072,234.72984,502.07147,-132.44141,-88.66527,-19.60559,-0.00255,-2037.61597,1949.41882,-4503.71777,65.98438,-17.97149,20.82989,4092.30444,-2260.68213,896.23883,-91.92365,19.26774,-0.00296
1259,1208.42139,3484.58228,-1550.22412,63.63913,14.66463,-21.60022,-1197.40955,-259.95721,-383.09073,-88.32453,-21.06126,-0.00472,-6335.08789,5009.72119,-2641.90942,65.48537,-19.28217,22.43304,7196.96289,-1870.73279,2267.97705,-92.16365,20.67356,0.01149
1260,289.5257,3141.73804,2963.66309,64.5373,12.07565,-22.13784,-2002.51343,-1275.15295,-258.28043,-87.93475,-21.50753,0.0017,-885.15039,1527.8927,2981.11304,66.73385,-21.22452,19.88343,-440.66986,1271.50745,256.18701,-92.40925,17.46971,0.00483
1261,3013.3064,4469.92529,1362.78613,65.66946,11.66631,-22.67677,-4273.81982,-2844.87573,-420.55878,-87.68877,-21.63842,0.00549,-2434.76587,2933.09302,-712.64575,67.69278,-20.89175,19.40504,778.94977,-1507.08911,-82.07777,-91.78096,16.73185,-0.0058
1262,5522.31836,5292.78223,1026.4762,67.55996,11.07148,-22.43871,-6921.4082,-3772.33057,-1096.05237,-87.98293,-20.86767,-0.00789,-6694.66406,4743.21875,-3139.75635,69.1614,-20.99722,18.95967,5217.00146,-3976.97485,954.42419,-91.58006,16.45544,0.00645
1263,4279.00049,792.80524,5707.77881,71.51495,9.21277,-19.53726,-5740.86572,-2333.24756,-1513.27344,-89.02086,-16.82961,-0.00837,1899.15784,-2165.47021,4393.24854,72.39652,-22.57522,13.72148,-3451.88818,2389.76538,-742.65131,-92.8037,11.53097,0.01877
1264,4140.8208,-2027.10669,5631.64062,74.66434,9.49189,-15.88863,-3785.62817,-0.24302,-1682.5,-90.21842,-11.66038,0.01109,7474.15137,-6032.64404,6271.87793,74.53005,-22.30507,9.88292,-7792.0874,5701.68555,-1658.77576,-93.32488,8.54135,-0.01754
1265,-490.37796,-4245.68701,-1935.79626,76.65268,11.6582,-10.06441,2288.2771,3934.26929,-60.27511,-91.14793,-4.98618,-0.00637,-887.00739,-2907.96753,-1999.16003,75.60281,-20.14244,11.26743,2349.6106,356.27402,915.61517,-92.39577,10.85106,0.01293
1266,-8043.60938,-7038.9375,-6442.12109,78.07922,12.87133,-3.51056,10212.35742,6794.93555,2556.54932,-91.11948,1.9371,0.00963,-2939.18213,-1363.08728,-5098.25098,76.09032,-18.99396,10.68776,5093.52197,-1301.48059,1617.27783,-91.55284,10.92668,-0.00008
1267,-5553.29102,-2283.20679,-1847.21301,77.38559,12.16973,-2.05706,7192.77441,2973.26294,2092.69995,-89.54872,3.36672,-0.01764,4503.17139,-222.44145,287.98532,75.04661,-19.48738,6.96038,-3377.55566,1985.55615,-910.95142,-90.78572,7.60821,-0.0015
1268,-3.37552,2579.35864,2156.04028,76.43543,11.62423,-2.2687,30.35578,-1240.62378,46.95627,-87.76733,2.2594,0.00699,3598.21265,1038.92932,2575.57104,74.57993,-20.11383,6.42252,-3938.08008,1785.06177,-1192.38367,-89.44109,7.187,0.0113
1269,195.63393,-1156.25317,-24.80928,77.33176,12.25739,-0.81152,-316.28311,646.86395,-110.76652,-86.96143,2.80398,0.00266,-2649.40088,-590.53796,-724.66895,75.68203,-19.93992,7.8139,2850.32397,-25.77358,1009.64105,-88.17235,8.6931,-0.00883
1270,-438.19528,-3360.13208,-1052.30737,77.48792,12.51236,-0.16141,1252.0863,2167.33032,343.73087,-85.75403,2.89526,-0.00974,-3189.72412,-994.09631,-2062.14478,75.70501,-19.75295,7.19928,4317.60205,-117.33669,1439.62122,-86.72367,8.37309,0.00359
1271,-1928.74561,539.03815,-222.3533,75.95634,12.20162,0.56164,1347.60706,500.95523,303.93649,-83.58024,2.4128,0.01059,-120.8696,704.06549,194.68863,74.72577,-20.09271,5.3806,-403.82504,640.854,-158.81128,-84.63812,6.55067,0.00107
1272,-1350.94751,1970.34961,-738.81372,75.06458,12.44362,0.88772,-591.3576,352.32141,-207.4326,-81.80618,1.50569,-0.00667,2948.12646,-583.53223,1614.56421,74.40251,-20.1318,3.51131,-4813.50195,2338.05981,-1353.8092,-82.70345,4.68933,-0.01048
1273,2665.00586,-2506.14209,-106.19791,75.74273,12.67488,-0.14221,-2539.31152,1418.26367,-795.32825,-80.06438,0.40677,-0.00226,3278.17236,-3940.45947,603.60358,74.54977,-19.86235,2.95269,-3204.10205,2264.98828,-742.57996,-80.56473,5.07278,0.0119
1274,1716.11255,-3866.30371,1073.07849,75.2664,12.17836,0.29216,-458.66684,1140.94568,-245.98352,-77.29434,0.69042,0.01643,-744.75934,-2622.12207,-553.49579,73.60622,-20.13828,3.73403,1844.41565,377.64288,802.70361,-77.74446,7.04287,0.00167
1275,-2554.13599,2897.50342,566.7926,72.05843,11.7402,1.64549,1383.07922,635.72516,362.60086,-74.24655,0.83848,-0.01543,-4154.8999,3515.96484,-740.00616,71.00494,-20.5768,4.0283,3179.67847,1001.67511,1330.19055,-75.05457,7.75794,-0.00404
1276,-1777.67444,4633.03857,-81.72897,70.63128,12.09936,1.74287,459.03604,676.30743,4.82181,-71.40611,0.09597,0.00385,-1682.00549,4142.48682,-239.43129,69.51907,-20.17084,2.70012,645.78711,1354.58887,416.47897,-71.73458,7.31401,-0.00231
1277,1674.12231,-3304.76343,312.91202,72.15778,12.67251,1.45432,-238.82196,-83.89156,-178.73474,-68.16193,-0.43087,0.00799,2209.02441,-2834.3999,375.36346,70.10967,-19.48761,0.72354,-806.18677,-1348.79797,-548.48944,-67.40665,7.02136,-0.00593
1278,2198.86353,-6199.70508,515.08899,71.54461,12.85249,1.75816,-994.34851,-850.35608,-212.5916,-64.91134,-1.14157,-0.01441,1071.17432,-5827.16504,-519.26825,69.6105,-19.2924,0.16776,407.24915,-1993.17993,-307.14224,-64.04092,7.18454,0.00845
1279,-710.38104,-1432.26233,-1031.79333,68.13881,12.79389,2.91725,-316.50922,-328.64029,-128.39406,-62.07902,-1.362,0.00926,-961.86865,-2271.42236,-791.64258,66.71606,-19.32193,-0.30869,241.08806,283.06503,113.56023,-61.5075,6.88446,-0.00363
1280,-2691.18384,733.51343,-2152.57739,65.01263,12.55785,3.8446,1518.75269,-58.67294,301,-59.04058,-1.05813,0.0029,86.87138,-216.6136,999.43927,63.3128,-19.26606,-2.00811,-1663.86304,960.9967,-257.58807,-58.435,6.14066,-0.00986
1281,514.3913,-519.20422,249.76903,62.89176,12.5664,2.91952,-365.74231,52.50166,-73.21273,-56.25043,-1.84862,-0.0129,555.13947,-81.07205,480.37891,60.36156,-18.82604,-2.87188,-219.42006,-399.96869,-186.52803,-55.22923,6.50861,0.01416
1282,3423.07227,-193.37941,2635.91113,60.29808,12.6451,2.02643,-2649.69067,684.95782,-681.98871,-53.67273,-2.62274,0.00377,-191.08138,1314.38916,-1132.27881,57.09638,-18.33394,-3.23994,2147.0481,-1051.77539,332.86319,-52.24997,7.09641,-0.00151
1283,95.1297,1123.37598,467.68854,56.91928,12.16919,3.46161,-22.65731,284.14523,-97.42065,-50.25852,-1.95352,0.01113,-83.87457,1367.12683,216.06403,54.20458,-18.19721,-4.54226,539.59576,121.1973,124.07796,-49.4665,6.24291,-0.01088
1284,-2796.68066,916.15765,-2035.27026,54.13639,11.78114,4.96942,2190.67676,-533.7569,490.64035,-46.78355,-1.44489,-0.00626,198.38945,-53.36066,1460.79089,52.04119,-17.91175,-5.54119,-1322.51294,954.71143,-246.31728,-46.64671,5.38715,0.01046
1285,-558.95245,-483.31165,-417.95959,52.08556,11.89509,4.49173,442.92825,-194.13573,69.19875,-43.94384,-2.08422,-0.00807,303.58969,-553.72955,856.87469,49.67299,-17.2993,-5.94908,-634.48914,92.99931,-152.63084,-43.43708,5.37548,-0.00291
1286,827.57336,-1751.42273,1218.38354,49.95828,11.9273,4.16657,-490.25809,274.93985,-253.22998,-41.10278,-2.51068,0.01085,157.61485,-1344.5719,212.00978,47.41789,-16.67229,-6.22971,335.52066,-130.17914,51.14782,-40.36,5.35966,-0.00181
1287,38.53445,-667.89661,1125.04224,46.91441,11.82278,4.75011,-303.75131,-179.28099,-65.81232,-37.95665,-2.59966,-0.00241,-196.76303,-1397.39807,74.19849,44.84274,-16.12255,-6.24275,120.61947,590.83771,122.55013,-37.47881,5.18304,0.00508
1288,674.99878,1525.9917,893.04205,43.44284,12.06233,5.01384,-1068.1499,-320.54337,-100.01102,-34.95892,-3.02035,-0.01317,475.01459,701.50787,310.25488,41.41172,-15.38209,-6.52034,-801.90143,-167.85678,-130.54037,-34.1377,4.83702,-0.00966
1289,526.03168,963.54138,-1078.46875,40.755,12.26512,6.17553,52.6102,-82.50883,-54.81036,-32.07499,-2.72477,0.01672,776.64502,1725.35278,-261.11926,38.49455,-14.64651,-6.4543,-400.90402,-1462.75183,-328.51724,-30.84101,4.86419,0.00749
1290,-1102.41785,-370.26056,-1388.84631,38.32188,11.75087,7.15902,1332.26758,-874.22009,279.31036,-28.87949,-2.31795,-0.00225,-570.82214,405.22415,-824.98938,36.33344,-14.49339,-6.13444,498.80426,-891.65057,-84.80986,-28.27736,5.04975,0.0009
